Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/is_success Max,eval/env_infos/final/is_success Mean,eval/env_infos/final/is_success Min,eval/env_infos/final/is_success Std,eval/env_infos/initial/is_success Max,eval/env_infos/initial/is_success Mean,eval/env_infos/initial/is_success Min,eval/env_infos/initial/is_success Std,eval/env_infos/is_success Max,eval/env_infos/is_success Mean,eval/env_infos/is_success Min,eval/env_infos/is_success Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/is_success Max,expl/env_infos/final/is_success Mean,expl/env_infos/final/is_success Min,expl/env_infos/final/is_success Std,expl/env_infos/initial/is_success Max,expl/env_infos/initial/is_success Mean,expl/env_infos/initial/is_success Min,expl/env_infos/initial/is_success Std,expl/env_infos/is_success Max,expl/env_infos/is_success Mean,expl/env_infos/is_success Min,expl/env_infos/is_success Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
1996,1996,0.99986744,0.0003113919,-0.8514503,0.070533045,-999.8,5,-999.0,-999.8,-1000.0,0.4000000000000001,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,9985,9985000,1000,1000.0,1000,0.0,0.99962,-0.0003371099,-0.7485453,0.12303085,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.03160696125855822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.031606965,1998,1998000,1000,1000.0,1000,0.0,1000000,0.003912688989657909,20.12478775472846,4.310121544986032,0.9429084719740786,0.016005900979507715,14.83907302870648,0.012694193050265312,41499.16383192642,7.19260424375534e-05,3.0462953873211518e-05,-4.177839279174805,18.521025,6.5982456,0.3204624,2.2103512,100.0193,-99.72591,-100.022095,-100.05736,0.037025537,-99.6852,-99.99147,-100.05762,0.043879304,-99.72259,-100.01721,-100.06751,0.039990958,0.00128599,0.00012432296,1997000,0.9998767,-0.0084429765,-0.99937445,0.12940128,-0.2337453,-2.2927964,-3.2501416,0.21898915,0.7915634,0.10393459,0.038768716,0.03395553
1997,1997,0.9982839,0.00384348,-0.7710358,0.06694575,-999.8,5,-999.0,-999.8,-1000.0,0.4000000000000001,-0.0,-0.9998,-1.0,0.014140721339450825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,9990,9990000,1000,1000.0,1000,0.0,0.99839646,0.002978627,-0.894946,0.124021195,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999,1999000,1000,1000.0,1000,0.0,1000000,0.00393638398963958,19.748008879483677,4.3041404350078665,0.9419238159898669,0.015806543990038335,14.468947474553715,0.013182511960621923,41519.69690304797,7.171399192884564e-05,2.2214620912563987e-05,-8.647882461547852,10.96109,6.1929,-0.8267377,2.05125,100.02472,-99.76527,-100.020325,-100.05429,0.034800485,-99.70591,-100.02512,-100.08113,0.040878136,-99.728874,-100.02269,-100.06098,0.03805946,0.00036562915,0.00011813533,1998000,0.96429217,0.005783492,-0.9950397,0.13053983,0.45215464,-2.2863998,-2.766627,0.21492754,1.571695,0.10474299,0.06287372,0.044701777
1998,1998,0.99482644,-0.010679461,-0.9980164,0.08341102,-999.8,5,-999.0,-999.8,-1000.0,0.4000000000000001,-0.0,-0.9998,-1.0,0.014140721339450829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,9995,9995000,1000,1000.0,1000,0.0,0.9776241,-0.007030766,-0.69460106,0.11873751,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000000,1000,1000.0,1000,0.0,1000000,0.0037738080136477947,20.16446212719893,4.277761575009208,0.9424454650143161,0.015688154962845147,14.911849388270639,0.012878833978902549,41540.68034028669,6.490194937214255e-05,1.8264207028551027e-05,-4.296278953552246,9.617443,6.606228,-0.6740043,1.8233471,100.01326,-99.78339,-100.02452,-100.057785,0.027742025,-99.77524,-100.00755,-100.04554,0.027904073,-99.78304,-100.01233,-100.06038,0.027564783,0.0003017686,0.00017659382,1999000,0.19735682,-0.009674613,-0.3475551,0.06325428,-1.8780402,-2.3517334,-2.610305,0.19261807,0.15288945,0.097060926,0.07351211,0.019914338
1999,1999,0.9995913,-0.011288928,-0.9997315,0.07264139,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140723,10000,10000000,1000,1000.0,1000,0.0,0.4935254,-0.011943986,-0.46464074,0.11331843,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,2001000,1000,1000.0,1000,0.0,1000000,0.0037725160364061594,20.342615454865154,4.353199146979023,0.9584129360155202,0.01579139201203361,14.998118580842856,0.013244076981209219,41561.847693633,7.680599810555577e-05,1.6503578081028536e-05,-2.422441005706787,17.071188,6.780017,-0.748314,2.059977,100.0414,-99.84874,-100.02887,-100.05972,0.023274077,-99.858665,-100.04129,-100.09453,0.025103725,-99.83167,-100.010574,-100.15064,0.027948475,0.00021027541,0.00054073485,2000000,0.99963206,-0.013980095,-0.9920711,0.089819305,0.010733845,-2.3791683,-3.4776702,0.20982414,1.0107917,0.09505292,0.030879268,0.030760447
2000,2000,0.991125,-0.007122203,-0.7833667,0.056988567,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10005,10005000,1000,1000.0,1000,0.0,0.98613256,-0.0075075226,-0.7966149,0.107037775,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,2002000,1000,1000.0,1000,0.0,1000000,0.0038938429788686335,19.625466946163215,4.280202749010641,0.9402216919697821,0.015837849001400173,14.371885096188635,0.01335273397853598,41582.251596667105,7.298303535208106e-05,1.9340233848197386e-05,5.085305213928223,23.144808,7.4685483,-4.0655513,2.0768542,100.045975,-99.75537,-100.02368,-100.05747,0.03256843,-99.74973,-100.02754,-100.10212,0.035121094,-99.75769,-100.04396,-100.11157,0.036669753,7.97689e-05,0.00053467206,2001000,0.9935424,-0.011011546,-0.9999175,0.09033876,-0.67319757,-2.4400089,-2.669701,0.2071559,0.510075,0.08925315,0.06927292,0.022950042
2001,2001,0.97325957,0.0033095188,-0.8412254,0.05198672,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10010,10010000,1000,1000.0,1000,0.0,0.8676125,-0.00024436196,-0.99956495,0.11887951,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,2003000,1000,1000.0,1000,0.0,1000000,0.0037972370046190917,20.23538693872979,4.284548545954749,0.9495932260178961,0.0169647759757936,14.963767432724126,0.01661966205574572,41603.30926756241,9.60589968599379e-05,2.6475434424355626e-05,6.637251853942871,38.90679,7.6297626,-1.1756576,2.987127,100.03276,-99.80457,-100.02495,-100.05754,0.030320596,-99.78224,-100.03067,-100.07213,0.032034267,-99.69025,-100.01691,-100.065475,0.035542846,9.2147166e-05,0.00024584398,2002000,0.99968797,-0.0011055378,-0.9999924,0.12413806,0.7110293,-2.4371445,-3.5247214,0.25051,2.0360858,0.09177534,0.029460015,0.062295835
2002,2002,0.9996103,0.00017149448,-0.98780483,0.057396222,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10015,10015000,1000,1000.0,1000,0.0,0.9991633,-0.0016815156,-0.9189505,0.11226783,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,2004000,1000,1000.0,1000,0.0,1000000,0.0039008509484119713,19.99364796647569,4.295532427029684,0.9385127070127055,0.02578043600078672,14.715386348485481,0.014462197956163436,41624.111269289046,7.299904245883226e-05,3.569743421394378e-05,1.6624953746795654,13.671966,7.162346,-2.7221434,2.0112936,100.035126,-99.78109,-100.02858,-100.05778,0.027025085,-99.78904,-100.0195,-100.07334,0.03132708,-99.816986,-100.035706,-100.08331,0.028302932,0.00035637175,0.00018606822,2003000,0.9557842,-0.0015655197,-0.98892725,0.07751118,-1.5182787,-2.4441206,-3.028986,0.19813661,0.21908867,0.088606395,0.048364654,0.018946396
2003,2003,0.5052005,-0.009964727,-0.9999775,0.07070293,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,10020,10020000,1000,1000.0,1000,0.0,0.86660904,-0.012161588,-0.9989546,0.12150678,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,2005000,1000,1000.0,1000,0.0,1000000,0.003766767040360719,19.848521525447723,4.276599354983773,0.9377968509797938,0.015457656991202384,14.602225801500026,0.012609819998033345,41644.75511412398,6.527395453304052e-05,4.1786737710935995e-05,-2.2029521465301514,9.95071,6.7815166,-2.2524385,1.9188598,100.09987,-99.78068,-100.02814,-100.056816,0.026587427,-99.811424,-100.09827,-100.20554,0.03811858,-99.59575,-100.047035,-100.19714,0.05603224,0.005523094,0.0019250493,2004000,0.48246992,-0.009966193,-0.63250834,0.073123224,-1.636259,-2.3724785,-2.6287205,0.2110738,0.19470708,0.09544058,0.07217075,0.0215387
2004,2004,0.9999231,-0.059202623,-1.0,0.22820826,-999.8,5,-999.0,-999.8,-1000.0,0.4000000000000001,-0.0,-0.9998,-1.0,0.014140721339450825,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.40000004,1.0,0.0002,0.0,0.014140722,10025,10025000,1000,1000.0,1000,0.0,0.9999891,-0.057894077,-0.99953544,0.18515678,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,2006000,1000,1000.0,1000,0.0,1000000,0.004002258006948978,19.46426595567027,4.289088335994165,0.9447333340067416,0.015555280027911067,14.197910355695058,0.012914592982269824,41664.98778779246,6.179895717650652e-05,3.694844781421125e-05,-4.052440643310547,41.165966,6.6029353,0.48943567,2.893324,100.04081,-99.71376,-100.029236,-100.0586,0.03431706,-99.6982,-100.03907,-100.07456,0.035871293,-99.68693,-100.02621,-100.066895,0.038289253,0.00012029645,0.00011241897,2005000,0.99996716,-0.034450807,-0.9999994,0.14569375,-0.8032377,-2.3045256,-2.6072602,0.24655177,0.44787654,0.10314711,0.07373629,0.029562287
2005,2005,0.9975975,-0.03330781,-1.0,0.18757464,-999.6,5,-999.0,-999.6,-1000.0,0.48989794855663565,-0.0,-0.9996,-1.0,0.019995999599919982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,10030,10030000,1000,1000.0,1000,0.0,0.998723,-0.016431915,-0.96356136,0.13178226,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,2007000,1000,1000.0,1000,0.0,1000000,0.0037628349964506924,20.354374686605297,4.284187778015621,0.9474606330040842,0.015448241028934717,15.091289096570108,0.012157067016232759,41686.17151101492,6.903597386553884e-05,2.8204836780787446e-05,-3.3635387420654297,21.393328,6.67893,-0.054996908,2.086597,100.03989,-99.90535,-100.02803,-100.058464,0.017346075,-99.89079,-100.0132,-100.06181,0.019110614,-99.92174,-100.03648,-100.10354,0.020750185,0.00032965338,0.00024396024,2006000,0.9810389,-0.021556472,-0.9993505,0.12992077,0.50897026,-2.3190856,-2.7983146,0.25042114,1.6635772,0.10246364,0.06091264,0.050449114
2006,2006,0.61425537,-0.002796275,-0.5796083,0.04376039,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10035,10035000,1000,1000.0,1000,0.0,0.40001175,-0.0023305484,-0.39215437,0.10320844,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,2008000,1000,1000.0,1000,0.0,1000000,0.0037923530326224864,20.054882582218852,4.344140353030525,0.9541692340280861,0.015324044972658157,14.724632879137062,0.012748487992212176,41707.03296075936,7.523002568632364e-05,2.281206616316922e-05,-1.0578422546386719,9.713349,6.901027,-1.2098722,1.7394916,100.016174,-99.73585,-100.02782,-100.05677,0.02717843,-99.776634,-100.00165,-100.044975,0.026240207,-99.77972,-100.017715,-100.05839,0.02612348,0.00077527924,0.00018264062,2007000,0.95867205,-0.0062620756,-0.8443957,0.08131245,-1.6379919,-2.3824787,-2.6406083,0.20805164,0.19436997,0.09443062,0.071317874,0.021019358
2007,2007,0.83452827,-0.006021584,-0.99970376,0.058223058,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,10040,10040000,1000,1000.0,1000,0.0,0.44745284,-0.004857028,-0.4245619,0.104848035,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009000,1000,1000.0,1000,0.0,1000000,0.0037611720035783947,20.030068692285568,4.329939321032725,0.9550965259550139,0.015787385986186564,14.712685332284309,0.012733258015941828,41727.874373382365,6.56970078125596e-05,2.2392954633687623e-05,-0.20602500438690186,12.782557,6.9807577,-1.015038,2.0105247,100.00164,-99.04695,-100.020996,-100.05526,0.06977698,-99.621635,-99.99063,-100.125694,0.04363747,-99.67782,-99.99904,-100.041756,0.03397684,0.005570376,0.0044358247,2008000,0.9313642,-0.008433349,-0.9847328,0.09464655,-0.5296785,-2.3960025,-2.8732967,0.22162761,0.58879423,0.09356945,0.056512315,0.025465433
2008,2008,0.7229805,-0.003348829,-0.9945829,0.055779707,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10045,10045000,1000,1000.0,1000,0.0,0.34581596,-0.00095871463,-0.41948462,0.10273569,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.031606961258558226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.031606965,2010,2010000,1000,1000.0,1000,0.0,1000000,0.003821510006673634,19.85869167605415,4.36338378401706,0.9614189799758606,0.01825234800344333,14.49485551007092,0.016861857962794602,41748.525417446974,9.768601739779115e-05,2.7053491066908464e-05,3.5197558403015137,26.279327,7.334651,1.1771069,2.2155273,100.04074,-99.7004,-100.02423,-100.05454,0.03631585,-99.59298,-100.036995,-100.10446,0.042290084,-99.64241,-100.0199,-100.06621,0.043529984,0.0004762609,0.00021702079,2009000,0.9935884,-0.0055893534,-0.99990463,0.1071344,-0.2381256,-2.4203613,-2.7026424,0.23240712,0.7881037,0.09176523,0.067028165,0.030935718
2009,2009,0.4005056,0.011101723,-0.99921906,0.054796707,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10050,10050000,1000,1000.0,1000,0.0,0.39996746,0.011165528,-0.39639714,0.10219766,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,2011000,1000,1000.0,1000,0.0,1000000,0.0038079250371083617,19.990555502066854,4.34869675594382,0.9552888349862769,0.016140908002853394,14.652785806101747,0.013757776992861181,41769.31131792371,7.749500218778849e-05,3.64366132998839e-05,2.4830257892608643,10.282703,7.242959,1.3962908,1.8455234,100.03757,-99.78045,-100.0248,-100.0556,0.028930195,-99.80069,-100.03931,-100.07999,0.029680274,-99.79119,-100.02401,-100.06595,0.029036352,0.00023301624,3.873905e-05,2010000,0.42290816,0.010869048,-0.7205268,0.05722711,-1.6785882,-2.44072,-2.7055707,0.21185103,0.1866373,0.08916365,0.06683217,0.020233458
2010,2010,0.9233598,0.006990696,-0.9926728,0.05814331,-999.4,5,-998.0,-999.4,-1000.0,0.8,-0.0,-0.9994,-1.0,0.024487547856002243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.024487548,10055,10055000,1000,1000.0,1000,0.0,0.8356837,0.0070133465,-0.91920245,0.10884418,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2012000,1000,1000.0,1000,0.0,1000000,0.0038867369876243174,19.499123304674868,4.299640089040622,0.9480833850102499,0.01618006400531158,14.217441619606689,0.013815208047162741,41789.578466256615,7.620197720825672e-05,4.606894071912393e-05,3.088186264038086,41.674694,7.309271,-0.85232866,2.8887296,100.02102,-99.7569,-100.02132,-100.052124,0.034474507,-99.61858,-100.02324,-100.11294,0.042446103,-99.71393,-100.00985,-100.07536,0.038192015,0.00064337923,0.00031081765,2011000,0.98510706,-0.0008612714,-0.99999994,0.12192684,1.2766359,-2.3990002,-2.9796019,0.2773891,3.5845604,0.0971819,0.05081306,0.10011988
2011,2011,0.71158934,0.014465667,-0.6194463,0.051774494,-998.0,5,-996.0,-998.0,-1000.0,1.7888543819998317,-0.0,-0.998,-1.0,0.044676615807377355,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,1.0,0.002,0.0,0.044676613,10060,10060000,1000,1000.0,1000,0.0,0.46989438,0.01159613,-0.918893,0.11404913,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,2013000,1000,1000.0,1000,0.0,1000000,0.0038355750148184597,19.6143967541866,4.281122493965086,0.9476952609838918,0.015735947992652655,14.352807435265277,0.013129006954841316,41809.97441912367,7.103401003405452e-05,4.932065348839387e-05,-0.9395273923873901,11.184882,6.9052625,0.77168393,1.9365015,100.03927,-99.763954,-100.02629,-100.056244,0.027330669,-99.75788,-100.03921,-100.07282,0.028697642,-99.72954,-100.03501,-100.0795,0.029036723,0.00018593043,0.00015327983,2012000,0.8242541,0.009601825,-0.89889437,0.084507875,-1.1296223,-2.3827243,-2.7148864,0.22303417,0.32315528,0.094752215,0.06621247,0.023236267
2012,2012,0.97777796,0.010668731,-0.99742246,0.05631783,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,10065000,1000,1000.0,1000,0.0,0.9397365,0.009836282,-0.8602909,0.11038326,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2014000,1000,1000.0,1000,0.0,1000000,0.003985980001743883,19.97314824879868,4.283964377013035,0.9413688970380463,0.016736353980377316,14.711512473761104,0.015487305994611233,41830.75664494088,9.28610097616911e-05,4.053131124237552e-05,-1.5582451820373535,30.746967,6.8459234,-1.7329159,2.494169,100.021835,-99.72492,-100.02368,-100.055855,0.03970707,-99.68086,-100.000114,-100.04563,0.040818557,-99.71677,-100.02281,-100.07267,0.041414738,0.0006477847,8.785641e-05,2013000,0.9933572,0.0008919674,-0.99998283,0.1487989,-0.1015217,-2.3453162,-2.6451604,0.24792777,0.9034616,0.09935694,0.07099396,0.035509616
2013,2013,0.98000264,0.010258049,-0.9978759,0.06271055,-999.6,5,-998.0,-999.6,-1000.0,0.8,-0.0,-0.9996,-1.0,0.019995999599919982,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,1.0,0.0004,0.0,0.019996,10070,10070000,1000,1000.0,1000,0.0,0.45736066,0.01306693,-0.42829162,0.112183295,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,2015000,1000,1000.0,1000,0.0,1000000,0.003771263000089675,20.018715391284786,4.309347694041207,0.9422796000144444,0.016943783033639193,14.730711133219302,0.015593064948916435,41851.5907594735,6.885302718728781e-05,3.0201628760551102e-05,-1.5035053491592407,41.455357,6.855538,-1.7165012,3.221881,100.031,-99.8676,-100.02857,-100.05523,0.01709344,-99.87381,-100.030914,-100.06271,0.01738254,-99.88023,-100.028145,-100.05542,0.016699117,2.111725e-05,1.0030737e-05,2014000,0.99822366,0.006140282,-0.99999267,0.118607,0.059077464,-2.3452687,-2.7151787,0.2617561,1.0608574,0.10012954,0.066193126,0.04513085
2014,2014,0.9886334,0.014103062,-0.88581896,0.055190857,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10075,10075000,1000,1000.0,1000,0.0,0.46409062,0.011769873,-0.4271849,0.11055588,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,2016000,1000,1000.0,1000,0.0,1000000,0.0037987399846315384,19.75544336962048,4.278591239009984,0.9489810719969682,0.01819274399895221,14.48825120262336,0.017535355989821255,41872.12872861524,9.301601676270366e-05,2.2858952434035018e-05,-5.528797149658203,9.776555,6.482621,-5.024965,1.9961696,100.03569,-99.85426,-100.02471,-100.053345,0.020393996,-99.85897,-100.0308,-100.08611,0.02289749,-99.853004,-100.00784,-100.04693,0.02120111,0.00016543455,0.00036700672,2015000,0.18188258,0.013654382,-0.302146,0.055147465,-1.8134254,-2.3594246,-2.6170366,0.21250184,0.1630945,0.096715584,0.07301892,0.021823326
2015,2015,0.9673283,0.0051641506,-0.9791493,0.059658535,-999.6,5,-999.0,-999.6,-1000.0,0.48989794855663565,-0.0,-0.9996,-1.0,0.01999599959991998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,10080,10080000,1000,1000.0,1000,0.0,0.58696914,0.0064115566,-0.6074478,0.11275767,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2017000,1000,1000.0,1000,0.0,1000000,0.0037888350198045373,19.579140459594782,4.353361233952455,0.9618504330283031,0.015471477003302425,14.232338521571364,0.01226269401377067,41892.48128449713,6.726500578224659e-05,1.743998291203752e-05,1.1304279565811157,89.73884,7.103172,1.1929259,5.5956597,100.09898,-99.76504,-100.02443,-100.05356,0.02349928,-98.98806,-100.08032,-100.3967,0.08432878,-98.76756,-99.903404,-101.240234,0.13824628,0.009474133,0.03230105,2016000,1.0,0.00199797,-0.9999999,0.12511016,1.3174243,-2.3474061,-2.649306,0.27722523,3.7337918,0.10213802,0.07070025,0.10522637
2016,2016,0.96938527,0.003423972,-0.8770735,0.054744616,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10085,10085000,1000,1000.0,1000,0.0,0.87601465,0.0046574054,-0.7599634,0.10374372,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2018000,1000,1000.0,1000,0.0,1000000,0.0037731259944848716,19.62355443497654,4.305611193005461,0.9463160230079666,0.015530793985817581,14.339058807003312,0.013193812977988273,41912.885955633305,7.067900151014328e-05,1.7985832528211176e-05,3.1304516792297363,42.613163,7.286516,-1.9323509,2.8460486,100.05354,-99.90734,-100.0267,-100.05245,0.017554257,-99.92544,-100.05336,-100.08729,0.019238172,-99.81959,-100.03456,-100.074554,0.023383249,0.0007230558,0.00020304418,2017000,0.9999991,0.0022358613,-0.9984912,0.08224256,0.8891566,-2.419541,-3.7737234,0.23959067,2.4330766,0.09273253,0.022966392,0.06270137
